post,time,image,num of likes,num of comments,comments 
"Congratulations, Team Manila!

Narito po ang vaccination data ng ating lungsod as of today, July 22 at 9pm. Pumalo na po sa 1,126,810 vaccine doses ang naiturok na sa ating mga kababayan sa pangunguna ManilaHigit pa Health Department.

Matutunghayan din po ninyo rito ang breakdown ng 29,620 doses ng bakunang na-deploy ngayong araw ng Huwebes. Nasa 95.31% naman po sa mga nakatakdang mabigyan ng second dose ang tumanggap nito.

Sama-sama tayo tungo sa tuluyang pagsugpo sa COVID-19 mga Batang Maynila! Maraming salamat po sa inyong patuloy na pakikiisa sa ating #VaccineNation campaign. 🙏🏼

Manila, God first! ☝️ —Mayor Isko Moreno Domagoso",2021-07-22 23:41:47,https://scontent.fmnl9-2.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/219293654_1163669307451090_9213260769294141499_n.jpg?_nc_cat=101&ccb=1-4&_nc_sid=110474&_nc_ohc=dgraC0_kzVEAX9SDk_C&_nc_ht=scontent.fmnl9-2.fna&oh=15d66545079146cd5f8f5432e770f920&oe=6131CDDE,479,22,[]
"Mga lolo at lola ko, pinirmahan na po natin kanina ang Php 62,454,000.00 cash assistance para sa 22,989 senior citizens natin sa District 2. Mula January hanggang June 2021 po ang pinirmahan nating cashHigit pa assistance kanina, at malapit na pong magsimula ang pamamahagi nito ng mga kawani ng Office of the Mayor at Senior Citizens Affairs Office sa inyo. Mag-iingat po tayong lahat palagi.

Manila, God first! —Mayor Isko Moreno Domagoso",2021-07-22 21:16:50,https://scontent.fmnl9-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/214654866_1163587270792627_4358494072145571706_n.jpg?_nc_cat=108&ccb=1-4&_nc_sid=110474&_nc_ohc=CNXFDuycZhwAX_xg_yK&_nc_ht=scontent.fmnl9-1.fna&oh=2bb7c8bc450e1b0fedbc0c689a23ae95&oe=61339B36,1870,273,[]
"Delta variant update | Vaccination for first dose and second dose update | COVID-19 update | Itanong Mo Kay Yorme!

#AlertoManileno",2021-07-22 19:57:10,,544,553,[]
,2021-07-22 19:13:59,https://scontent.fmnl9-2.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/217693187_1163518140799540_1222162638716189456_n.jpg?_nc_cat=102&ccb=1-4&_nc_sid=110474&_nc_ohc=qHP7E1X_5I0AX9L-xrr&_nc_ht=scontent.fmnl9-2.fna&oh=3f2c133c9dd8dd1020b09a097a7af845&oe=613400C3,1327,293,[]
"TINGNAN: Narito ang naging sitwasyon sa iba't ibang vaccination sites sa Lungsod ng Maynila ngayong araw, ika-22 ng Hulyo.

Ito'y sa gitna ng magkakasabay na first at second dose vaccination ng Manila HealthHigit pa Department sa mall sites, LGU hospital sites, at San Andres Sports Complex.

Ilang paalala sa mga magpapabakuna:

Hanggang 7pm ang bakunahan ngayong araw Hinihikayat ang lahat na magtungo sa vaccination sites sa iba pang mga oras upang makaiwas sa siksikan. Nais po naming matiyak ang kaligtasan ninyo.

Dalhin ang inyong QR code para sa verification at huwag pong kalimutang sumunod sa health protocols pagdating sa vaccination site.

Huwag kalimutan ang pagsunod sa health protocols pagdating sa vaccination site.

#AlertoManileno #COVID19PH",2021-07-22 17:52:35,https://scontent.fmnl9-2.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/217389772_1163481064136581_1516002796299123799_n.jpg?_nc_cat=102&ccb=1-4&_nc_sid=110474&_nc_ohc=Ncvp9UOYnooAX9lmqDY&_nc_ht=scontent.fmnl9-2.fna&oh=db9085d64ee6f531f8ad3484e69fed90&oe=61317FF8,506,25,[]
"TINGNAN: Nagpunta ang Kadiwa Rolling Store sa Barangay 423 Zone 43 at Barangay 464 Zone 47 sa District 4 ngayong araw, July 22.

Simula Abril 2020 ay umiikot ang Kadiwa Rolling Store dala-dala ang mga murangHigit pa bilihin para sa mga Batang Maynila.

Katuwang ng Lungsod ng Maynila ang Department of Agriculture, Teresita's Fruits and Vegetables, Tinapayan Festival, Dagupan Boneless Bangus, Food Crafters Frozen Products, Taste Buds at Puregold para sa programang ito na patuloy na sinusuyod ang mga barangay sa Maynila upang makapagdala ng mga pangunahing bilihin sa kani-kanilang mga tahanan.

#AlertoManileno",2021-07-22 16:39:16,https://scontent.fmnl9-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/221158842_1163449527473068_3126581036655918664_n.jpg?_nc_cat=108&ccb=1-4&_nc_sid=110474&_nc_ohc=Mjuymlr9rycAX_ezffn&_nc_ht=scontent.fmnl9-1.fna&oh=b2bf462d1dc65bcf4137829c234e3966&oe=61322E8E,216,5,[]
"EXTREME WEATHER ALERT: The Manila Disaster Risk Reduction and Management Office monitored some flooded areas in the City of Manila on Thursday afternoon following the heavy downpour.

MDRRMO said that theHigit pa following are the flooded areas as of 2:20pm but is still passable to all types of vehicles.

GUTTER DEEP
M. Orosa cor P. Burgos
Quirino corner Taft Avenue
Quirino corner Leon Guinto
Maria Orosa cor Finance
Padre Faura (Nortbound and Southbound)
U.N Station
Quirino Facing Vito Cruz
Taft NBI (Nortbound and Southbound)

ANKLE DEEP
Taft Avenue cor Natividad
Taft Avenue Beside PNU
Quirino Station

The public are highly advised to take extra precautions as Orange rainfall warning is in effect in the nation's capital.

#AlertoManileno",2021-07-22 14:45:03,https://scontent.fmnl9-2.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/221192611_1163396527478368_7256036191217379045_n.jpg?_nc_cat=107&ccb=1-4&_nc_sid=8024bb&_nc_ohc=q2VkHaNGtGAAX-i6ZBC&_nc_ht=scontent.fmnl9-2.fna&oh=24e68cfda1ecae9a6b0689e7ecd20a3a&oe=61314C1F,814,65,[]
"Good news po, mga Batang Maynila!

Tayo po ay nakapagdeploy na ng isang milyong vaccine sa Lungsod ng Maynila ngayong linggo. Sa pagdating ng Delta variant sa ating bansa at lungsod ay mas hinihikayat ko po angHigit pa lahat na magpabakuna na para madagdagan ang ating panangga laban dito.

Magparehistro po sa www.manilacovid19vaccine.ph para makapag-reserve ng inyong slot.

Manila, God first! —Mayor Isko Moreno Domagoso",2021-07-22 14:30:54,,1239,99,[]
"COVID-19 MONITORING: Latest coronavirus data in the City of Manila, as of July 22, 2021.

#AlertoManileno #COVID19PH",2021-07-22 14:16:15,https://scontent.fmnl9-2.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/220905787_1163385744146113_8860944591271667870_n.jpg?_nc_cat=103&ccb=1-4&_nc_sid=8024bb&_nc_ohc=94JlAYMkEuwAX_L3mq-&_nc_ht=scontent.fmnl9-2.fna&oh=1d589580ef1a98261f5649f7ef12308e&oe=61345E89,552,26,[]
"WEATHER ALERT: The City of Manila will continue to experience moderate to at times heavy rains on Thursday afternoon, July 22, due to the prevailing southwest monsoon.

The Manila Disaster Risk Reduction andHigit pa Management Office (MDRRMO) said that no flooding incident has been monitored as of 12pm despite the inclement weather.

MDRRMO added that continuous roving operations across the nation's capital will be made as part of its precautionary measures against flooding.

Rubber boats and rescue equipment are also on standby in case of need of transport for stranded individuals.

#AlertoManileno",2021-07-22 12:30:06,https://scontent.fmnl9-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/220390889_1163338477484173_4493461034201957186_n.jpg?_nc_cat=108&ccb=1-4&_nc_sid=8024bb&_nc_ohc=-kajwPmT13EAX879zmz&_nc_ht=scontent.fmnl9-1.fna&oh=984180d78228631d2d02673bd673c3df&oe=613367A1,481,4,[]
"LOOK: The DPS Estero Rangers conducted a clean-up operation at the Estero de San Antonio de Abad — which is located along Adriatico Street — today, Thursday, July 22.

The DPS Estero Rangers have been regularlyHigit pa cleaning up esteros in the city. In line with this, the City Government of Manila is reminding the public that esteros should not be used as dump sites.

#AlertoManileno",2021-07-22 12:14:22,https://scontent.fmnl9-2.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/217674422_1163333077484713_7415393881381809252_n.jpg?_nc_cat=105&ccb=1-4&_nc_sid=110474&_nc_ohc=71W8KhUgXW8AX9GbD3A&_nc_ht=scontent.fmnl9-2.fna&oh=6a15b192813c1c7af18ca109ed8c6ec5&oe=61325D21,249,3,[]
"TINGNAN: Nagsagawa ng morning cleaning operation ang mga kawani ng New Arranque Market, Pritil Market, Divisoria Market, Central Market, Obrero Market, Pampanga Market at Sampaloc Market ngayong umaga ng Huwebes, July 22.

#AlertoManileno",2021-07-22 09:48:57,https://scontent.fmnl9-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/218185334_1163269190824435_3707203302500503031_n.jpg?_nc_cat=100&ccb=1-4&_nc_sid=110474&_nc_ohc=gMWW5NYkpvQAX9Icwhu&_nc_ht=scontent.fmnl9-1.fna&oh=20017e7613839466566c1c575aa850f0&oe=613286EC,240,1,[]
,2021-07-22 09:08:36,https://scontent.fcrk4-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/218426237_1163251520826202_8859980711954838815_n.jpg?_nc_cat=110&ccb=1-4&_nc_sid=110474&_nc_ohc=g8lbejWnD5EAX-H3-22&_nc_ht=scontent.fcrk4-1.fna&oh=d1e25d51de80ccf05e70f7057f135fa5&oe=6133723A,784,41,[]
"Keep up the good work, Team Manila!

Narito po ang vaccination data ng ating lungsod as of today, July 21 at 8pm. Pumalo na po sa 1,097,165 vaccine doses ang naiturok na sa ating mga kababayan sa pangungunaHigit pa Manila Health Department.

Matutunghayan din po ninyo rito ang breakdown ng 33,222 doses ng bakunang na-deploy ngayong araw ng Miyerkules. Nasa 98.21% naman po sa mga nakatakdang mabigyan ng second dose ang tumanggap nito.

Another good news po, umabot na sa 1,409,497 ang kabuuang bilang ng mga nag pre-register na sa www.manilacovid19vaccine.ph.

Sama-sama tayo tungo sa tuluyang pagsugpo sa COVID-19 mga Batang Maynila!

Manila, God first! ☝️ —Mayor Isko Moreno Domagoso",2021-07-21 21:15:54,https://scontent.fmnl9-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/219430887_1162927910858563_3150515201822573218_n.jpg?_nc_cat=104&ccb=1-4&_nc_sid=110474&_nc_ohc=nUnaoRz5ZowAX-LZxO2&_nc_ht=scontent.fmnl9-1.fna&oh=a7dea77f924d26e9b8899a2a2a42414a&oe=61311F9E,499,39,[]
,2021-07-21 19:08:52,https://scontent.fmnl9-2.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/220905123_1162842740867080_3135368432173482176_n.jpg?_nc_cat=110&ccb=1-4&_nc_sid=110474&_nc_ohc=5TC2qrk6QkIAX8em-A0&_nc_ht=scontent.fmnl9-2.fna&oh=8590f22af653202961185f4a9dca21ab&oe=61345C72,1382,321,[]
Vaccination update | COVID-19 update,2021-07-21 19:01:21,,557,509,[]
"TINGNAN: Nagsagawa ng surprise inspection si Mayor Isko Moreno sa San Andres Sportrs Complex ngayong Miyerkules, ika-21 ng Hulyo, kaugnay ng nagaganap na bakunahan para sa mga napapabilang sa A1, A2, A3, A4,Higit pa and A5 priority groups.

Ayon kay Domagoso, nagpadala na ng additional doses ang Pamahalaang Lungsod ng Maynila upang maakay ang mas marami na nagnanais na mabakunahan ngayong araw.

(Mga kuha ni Christian Turingan/MPIO)

#AlertoManileno #COVID19PH",2021-07-21 16:15:05,https://scontent.fmnl9-2.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/221660502_1162759780875376_8368104398412263991_n.jpg?_nc_cat=103&ccb=1-4&_nc_sid=8024bb&_nc_ohc=hzGwqZsYL7wAX90C2kZ&_nc_ht=scontent.fmnl9-2.fna&oh=9c3a25282ba5cdeed2e6abd67abc4b87&oe=61344A51,1987,141,[]
"COVID-19 MONITORING: Latest coronavirus data in the City of Manila, as of July 21, 2021.

#AlertoManileno #COVID19PH",2021-07-21 14:00:05,https://scontent.fmnl9-2.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/219538852_1162661797551841_14727543483576789_n.jpg?_nc_cat=105&ccb=1-4&_nc_sid=8024bb&_nc_ohc=3FBK8t1OjFUAX_W5PEZ&_nc_ht=scontent.fmnl9-2.fna&oh=a553dea87ebf62e647b7038add710332&oe=61344F0C,467,33,[]
"EXTREME WEATHER ALERT: The Manila Disaster Risk Reduction and Management Office monitored some flooded areas in the City of Manila on Wednesday, July 21, following the heavy downpour.

The following are theHigit pa areas with gutter deep to tire deep flood:

GUTTER DEEP
Quirino Station.
Padre Faura to U.N Station.
Maria Orosa corner Padre Burgos.
P. Ocampo, P. Ocampo to Roxas.
Taft Luneta.
Taft NBI.
San Marcelino.
Manila City Hall infront of SM Manila.
P. Burgos.
Finance Road.
España San Diego St.
España - dela Fuente to Don Quijote St. - gutter deep

TIRE DEEP
Kalaw going to Roxas Boulevard.
Quirino Station along Taft Avenue.
U.N Ave.

Orange rainfall warning is still in effect in the nation's capital as of 9:45am. The public are highly advised to take extra precautions amid the bad weather.

#AlertoManileno",2021-07-21 10:34:17,https://scontent.fmnl9-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/219284329_1162592264225461_3686956744402002491_n.jpg?_nc_cat=104&ccb=1-4&_nc_sid=8024bb&_nc_ohc=8q67SGW_POAAX8YlGN0&_nc_ht=scontent.fmnl9-1.fna&oh=805b8d51d32003165bcaaa079bc47080&oe=6131CF5F,2615,514,[]
"TINGNAN: Kahit na maulan ay nagpatuloy sa pagsasagawa ng cleaning operation ang mga kawani ng New Arranque Market, Pampanga Market, Central Market, Pritil Market, Dagonoy Market, Obrero Market at Divisoria Market ngayong araw ng Miyerkules, July 21.

#AlertoManileno",2021-07-21 09:12:00,https://scontent.fmnl9-2.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/217345172_1162555890895765_6807638684648439266_n.jpg?_nc_cat=109&ccb=1-4&_nc_sid=110474&_nc_ohc=PECyfuffOrAAX9IbFCW&_nc_ht=scontent.fmnl9-2.fna&oh=f9698f9ca16d3ac0a1b995b261108868&oe=61344441,253,7,[]
,2021-07-21 08:49:38,https://scontent.fmnl9-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/218144097_1162546454230042_473330982893557556_n.jpg?_nc_cat=106&ccb=1-4&_nc_sid=110474&_nc_ohc=gv8V2VLilN0AX9l6gsE&_nc_oc=AQntuw5sAHRBLbIxqs_AAF-JS1871a7tacMyf0vZo9V2FvvKHEoyMKxzFnkNaxA68YU&_nc_ht=scontent.fmnl9-1.fna&oh=c4c0f03cdc0605496924282c47425ac1&oe=61341A93,622,65,[]
"Keep up the good work, Team Manila!

Narito po ang vaccination data ng ating lungsod as of today, July 20 at 8pm. Pumalo na po sa 1,063,934 vaccine doses ang naiturok na sa ating mga kababayan sa pangungunaHigit pa Manila Health Department.

Matutunghayan din po ninyo rito ang breakdown ng mga bakunang na-deploy ngayong araw ng Martes. Nasa 96.94% naman po sa mga nakatakdang mabigyan ng second dose ng bakuna sa ngayong araw ang tumanggap nito.

Tuloy-tuloy lang po tayo hanggang mapagtagumpayan natin ang pandemyang ito.

Manila, God first! ☝️ —Mayor Isko Moreno Domagoso",2021-07-20 21:10:43,https://scontent.fmnl9-2.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/217612127_1162086717609349_5713998940606499504_n.jpg?_nc_cat=105&ccb=1-4&_nc_sid=110474&_nc_ohc=IS2feUxUWG0AX_erBBi&_nc_ht=scontent.fmnl9-2.fna&oh=167b9cd466834adb474511fae1ccf9ea&oe=6133F360,549,39,[]
"MANILA MASS VACCINATION UPDATE: The City of Manila broke its own COVID-19 vaccination record once again as it reached an all-time high with 44,077 individuals inoculated on Tuesday, July 20.

#AlertoManileno #COVID19PH",2021-07-20 20:37:27,https://scontent.fmnl9-2.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/219809470_1162065187611502_3920914130138791605_n.jpg?_nc_cat=101&ccb=1-4&_nc_sid=110474&_nc_ohc=bDBjivExnvEAX-vSra1&_nc_ht=scontent.fmnl9-2.fna&oh=f86a244b7b23e561ac7a73ee72e19d68&oe=61312DF7,376,23,[]
,2021-07-20 20:30:18,https://scontent.fmnl9-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/216796766_1162038777614143_202190823411153845_n.jpg?_nc_cat=100&ccb=1-4&_nc_sid=8024bb&_nc_ohc=zg_b5Eeu3HIAX8KFJMI&_nc_ht=scontent.fmnl9-1.fna&oh=4d596821ae084efeefff081dae9c4e07&oe=6132785E,530,130,[]
"LOOK: After 13 days of operations for the month of July, the delivery of COVID-19 Food Security Program (FSP) boxes was completed at 4 p.m. today, Tuesday, July 20.

More than 692,000 families living in theHigit pa capital city's 896 barangays, as well as those living in the Jaime Cardinal Sin Village, received food boxes.

This is the sixth straight month of FSP operations in Manila.

#AlertoManileno",2021-07-20 19:49:28,https://scontent.fmnl9-2.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/217495084_1162037217614299_5792716028913723040_n.jpg?_nc_cat=105&ccb=1-4&_nc_sid=110474&_nc_ohc=hr0L5cdPVvEAX9j2bUL&_nc_ht=scontent.fmnl9-2.fna&oh=00233530601c1c0bedc5e05b8d6b5de8&oe=6133B3F0,212,18,[]
Vaccination update for senior citizens tomorrow (A2 priority group) | Vaccination update for 1st and 2nd dose,2021-07-20 18:21:28,,514,589,[]
,2021-07-20 18:11:40,https://scontent.fmnl9-2.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/217455044_1161980890953265_2844858660938601392_n.jpg?_nc_cat=105&ccb=1-4&_nc_sid=110474&_nc_ohc=_AqoJ6fC9i0AX8O2bOZ&_nc_oc=AQkS5HjCb6lWCxLMHFD4vRnuTTayPCzSr-6b1PhiZW2HCTIRnyXADxy1gofYavYSqD0&_nc_ht=scontent.fmnl9-2.fna&oh=37b22b933235e1e0303aed865235fbee&oe=61327264,1512,485,[]
"COVID-19 MONITORING: Latest coronavirus data in the City of Manila, as of July 19, 2021.

#AlertoManileno #COVID19PH",2021-07-20 14:00:34,https://scontent.fmnl9-2.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/219398289_1161856610965693_1073844111362478779_n.jpg?_nc_cat=101&ccb=1-4&_nc_sid=8024bb&_nc_ohc=_pkNi8xlGjsAX9598JW&_nc_ht=scontent.fmnl9-2.fna&oh=97dab1318ea3030cd3f23070bf51e86a&oe=61325A5A,378,9,[]
"LOOK: Manila City Mayor Francisco ‘Isko Moreno’ Domagoso on Monday, July 19, led the groundbreaking ceremony for the redevelopment and construction of the new 10-storey Rosauro Almario Elementary School inHigit pa Tondo.

Vice Mayor Ma. Sheilah ‘Honey’ Lacuna Pangan joined Domagoso for the groundbreaking of the new school which would be constructed in line with the local government’s plan to modernize the city’s public education sector.

""Sa maliit kong kaparaanan, sa tulong ng ating Vice Mayor Honey Lacuna, mga konsehal, we will empower the public education system by providing enough facility and good studying environment by putting all necessary recipe sa isang public education,"" Domagos said.

(Photos by Christian Turingan/MPIO)

#BagongMaynila",2021-07-20 10:45:52,https://scontent.fmnl9-2.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/220041563_1161764610974893_2485906011186938017_n.jpg?_nc_cat=102&ccb=1-4&_nc_sid=8024bb&_nc_ohc=K_Pv0fi4bSwAX_8P7dJ&_nc_ht=scontent.fmnl9-2.fna&oh=e769a1c107a28e01559fd7207e306e33&oe=61320B3D,1059,37,[]
"Sa mga kapatid po nating Muslim, nais po namin kayong batiin ng Eid Mubarak sa inyong paggunita ng Eid al-Adha! Dito po sa Maynila ay pantay-pantay at iisa tayo, mga Batang Maynila 😊 —Mayor Isko Moreno Domagoso",2021-07-20 10:28:36,https://scontent.fmnl9-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/218659471_1161779714306716_4695605169991438124_n.jpg?_nc_cat=106&ccb=1-4&_nc_sid=110474&_nc_ohc=ISlIgM6-0lwAX_V2lcJ&_nc_oc=AQncXp1WqlTYZrSKZQbJhUMc0vcbatMG5piErPBKCQDStA8Yn0AYbJF1NcCTOlO37Hs&_nc_ht=scontent.fmnl9-1.fna&oh=12709ac03c792062fa17befca9adf34c&oe=61349705,195,5,[]
"BREAKING: About 3,760 vials or 18,800 doses of Johnson & Johnson’s Janssen single-shot COVID-19 vaccines have arrived in the City of Manila.

#AlertoManileno #COVID19PH",2021-07-20 09:37:04,https://scontent.fmnl9-2.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/217400896_1161750440976310_4839852344338690338_n.jpg?_nc_cat=105&ccb=1-4&_nc_sid=110474&_nc_ohc=yQfnktejrYUAX-S39N5&_nc_ht=scontent.fmnl9-2.fna&oh=bfec4c22e3d4819dd643339c120418bf&oe=61346E4F,4073,529,[]
"TINGNAN: Nagpapatuloy ngayong araw, ika-20 ng Hulyo, ang COVID-19 MASS VACCINATION sa Lungsod ng Maynila.

MAHALAGANG PAALALA po para sa lahat:

Idaraos po ang pagbabakuna hanggang 7pm. Hinihikayat namin angHigit pa lahat na magtungo sa ating vaccination sites sa iba pang mga oras upang makaiwas sa siksikan. Nais po naming matiyak ang kaligtasan ninyo.

Isasagawa ang FIRST DOSE vaccination ng mga kabilang sa A1, A2, A3, A4, at A5 priority groups sa 12 school sites at San Andres Sports Complex.

Makatatanggap naman naman ng kanilang SECOND DOSE ng SINOVAC ang mga kabilang sa A1, A2, A3, A4, at A5 priority groups na una nang nabakunahan noong June 22, 2021. Idaraos ito sa anim na school sites at apat na mall sites.

Para sa lahat ng magpapabakuna, ipakita lamang po ang inyong printed waiver form o QR code para sa verification.

Dalhin din ang inyong ID at huwag kalimutan ang pagsunod sa minimum health protocols pagdating sa vaccination site.

#AlertoManileno #COVID19PH",2021-07-20 08:54:18,https://scontent.fmnl9-2.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/217097103_1161732404311447_8205387318352060668_n.jpg?_nc_cat=111&ccb=1-4&_nc_sid=110474&_nc_ohc=lIHXpBPgFoEAX-tfrBR&_nc_ht=scontent.fmnl9-2.fna&oh=c24d3943f0faaafbe53deef1c22ce2a1&oe=61324528,1238,94,[]
